 -20,-3,0, 0
 -19,-3,0, 0
 -18,-3,0, 0
 -17,-3,-0.116701, -0.175051
 -16,-3,-0.209431, -0.628292
 -15,-3,0, -0.925926
 -14,-3,0.209431, -0.628292
 -13,-3,0.116701, -0.175051
 -12,-3,0, 0
 -11,-3,0, 0
 -10,-3,0, 0
 -9,-3,0, 0
 -8,-3,0, 0
 -7,-3,0, 0
 -6,-3,0, 0
 -5,-3,0, 0
 -4,-3,0, 0
 -3,-3,0, 0
 -2,-3,0, 0
 -1,-3,0, 0
 0,-3,0, 0
 1,-3,0, 0
 2,-3,0, 0
 3,-3,0, 0
 4,-3,0, 0
 5,-3,0, 0
 6,-3,0, 0
 7,-3,0, 0
 8,-3,0, 0
 9,-3,0, 0
 10,-3,0, 0
 11,-3,0, 0
 12,-3,0, 0
 13,-3,-0.116701, -0.175051
 14,-3,-0.209431, -0.628292
 15,-3,0, -0.925926
